REFERENCIA;ITEM;DESCRICAO;VALIDADE;DATA;PRECO1;PRECO2;PRECO3;PRECO4
1335;SAIA;SAIA.OCEANA (GR);VERAO 20/21;25/02/2021;79,9;91,9;0;199,75
1370;CALÇA;CAL PANDORA (MAR);VERAO 20/21;25/02/2021;79,9;91,9;0;199,9
1487;CALÇA;CAL SAULA (HR);INVERNO 2021;17/02/2021;99,9;114,9;0;249,9
1497;VESTIDO;VE. SENIA;VERAO 20/21;26/06/2020;129,9;149,9;0;259,9
1508;VESTIDO;VE SIBILA (TAT);INVERNO 2021;17/02/2021;129,9;149,9;0;324,7
1516;CALÇA;CAL SILVINA (MAR);INVERNO 2021;17/02/2021;109,9;125,9;0;275,9
1520;VESTIDO;VE SIRA (ISA);VERAO 20/21;31/08/2020;139,9;160,9;0;279,8
1521;VESTIDO;VE. SIRIA;VERAO 20/21;24/06/2020;159,9;183,9;;319,8
1523;VESTIDO;VE SOL (HA);VERAO 20/21;23/07/2020;129,9;149,9;0;259,9
1524;VESTIDO;VE SOLANA (HR);VERAO 20/21;24/07/2020;139,9;160,9;0;279,9
1526;VESTIDO;VE SOLEDADE (ISA);INVERNO 2020;08/07/2020;111,9;128,9;0;279,9
1530;VESTIDO;VE.SORAIA;VERAO 20/21;22/06/2020;129,9;149,9;0;259,9
1537;VESTIDO;VE STELLA (TAT);VERAO 20/21;02/07/2020;149,9;171,9;0;299,9
1538;VESTIDO;VE SURIA (HR);VERAO 20/21;23/07/2020;129,9;149,9;0;259,9
1542;VESTIDO;VE TALITA (HA);VERAO 20/21;07/07/2020;129,9;149,9;;259,9
1544;VESTIDO;VE TANIA (HR);;04/07/2020;139,9;160,9;0;279,9
1548;CONJUNTO;CONJ.TALITA;VERAO 20/21;27/06/2020;159,9;183,9;0;319,8
1549;VESTIDO;VE TAMAR;VERAO 20/21;29/06/2020;129,9;149,9;0;259,9
1552;CONJUNTO;CONJ TAMARA (MAR);VERAO 20/21;02/07/2020;149,9;172,9;;299,8
1554;CONJUNTO;CONJ TASIA (HA);VERAO 20/21;02/07/2020;189,9;218,9;;379,9
1557;CONJUNTO;CONJ TATIANA (TAT);VERAO 20/21;09/07/2020;169,9;195,9;0;424,75
1561;CONJUNTO;CONJ TERESA (NAR);VERAO 20/21;13/07/2020;159,9;183,9;0;319,9
01561B;BLUSA;BL TERESA;;05/10/2020;59,9;0;0;0
1562;CONJUNTO;CONJ. TIARA (SIM);VERAO 20/21;11/07/2020;159,9;183,9;0;319,9
1564;CONJUNTO;CONJ TICIANA (MAR);VERAO 20/21;11/07/2020;159,9;183,9;0;319,9
1566;CONJUNTO;CONJ TITA (SIM);VERAO 20/21;21/07/2020;149,9;171,9;0;299,9
01566 BL;BLUSA;BL TITA;;05/10/2020;59,9;0;0;0
01566B;BLUSA;BL TITA;;05/10/2020;59,9;0;0;0
1569;CONJUNTO;CONJ TITANIA (HG);VERAO 20/21;20/07/2020;149,9;172,9;0;299,9
1572;CONJUNTO;CONJ TRASILA (MAR);VERAO 20/21;29/07/2020;149,9;172,9;0;299,9
01572C;CALÇA;CAL TRASILIA;;05/10/2020;89,9;0;0;0
1575;CONJUNTO;CONJ TULIPA (NAR);VERAO 20/21;31/07/2020;169,9;195,9;0;424,75
1576;VESTIDO;VE UBARLINA (SIM);;12/08/2020;129,9;149,9;0;259,9
1577;VESTIDO;VE URBIRIA (HG);VERAO 20/21;11/08/2020;139,9;160,9;0;279,9
1578;VESTIDO;VE URSULA (SIM);VERAO 20/21;25/08/2020;109,9;125,9;0;219,9
1579;VESTIDO;VE URSULA (SIM);VERAO 20/21;04/09/2020;129,9;149,9;0;259,9
1580;VESTIDO;VE VAISA (HG);VERAO 20/21;04/09/2020;129,9;149,9;0;259,8
1581;VESTIDO;VE VALERIA (MAR);VERAO 20/21;04/09/2020;149,9;179,9;0;299,8
1582;VESTIDO;VE VALESCA (MAR);VERAO 20/21;08/09/2020;129,9;149,9;0;259,9
1582;VESTIDO;VE VALESCA (MAR);VERAO 20/21;10/10/2020;129,9;149,9;0;259,9
1582;VESTIDO;VE VALESCA (MAR);VERAO 20/21;26/10/2020;129,9;149,9;0;259,9
1583;VESTIDO;VE VALIANA (JHO);VERAO 20/21;17/09/2020;129,9;148,9;0;259,8
1584;VESTIDO;VE VALQUIRIA (JHO);VERAO 20/21;16/09/2020;129,9;148,9;0;259,8
1585;VESTIDO;VE VANDA;VERAO 20/21;25/09/2020;149,9;171,9;0;299,8
1586;MACACAO;MAC VANESSA (TAT);VERAO 20/21;18/09/2020;99,9;114,9;0;199,8
1587;VESTIDO;VE VANIA (HA);VERAO 20/21;19/09/2020;99,9;114,9;0;199,8
1588;VESTIDO;VE VANINA;VERAO 20/21;30/09/2020;139,9;160,9;0;279,8
1588;VESTIDO;VE VANINA;VERAO 20/21;30/09/2020;139,9;160,9;0;279,9
1589;VESTIDO;VE VANUSA (MAR);VERAO 20/21;26/09/2020;139,9;160,9;0;279,8
1590;VESTIDO;VE VELIA (MAR);VERAO 20/21;26/09/2020;139,9;160,9;0;279,8
1591;VESTIDO;VE VELMA;VERAO 20/21;05/10/2020;129,9;149,9;0;259,9
1592;VESTIDO;VE VENERANDA (JHO);VERAO 20/21;06/10/2020;129,9;149,9;0;259,8
1593;VESTIDO;VE VENUSA;VERAO 20/21;09/10/2020;129,9;149,9;0;259,9
1594;VESTIDO;VE VERA (MAR);VERAO 20/21;09/10/2020;149,9;172,9;0;374,75
1595;VESTIDO;VE VERDIANA (JHO);VERAO 20/21;20/10/2020;109,9;126,9;0;274,9
1596;VESTIDO;VE VERENA (SIM);VERAO 20/21;09/10/2020;139,9;160,9;0;279,8
1596;VESTIDO;VE VERENA (SIM);VERAO 20/21;19/11/2020;139,9;160,9;0;279,8
1597;VESTIDO;VE VERONICA (TAT);VERAO 20/21;19/10/2020;139,9;160,9;0;279,8
1598;VESTIDO;VE VESTINA (MAR);VERAO 20/21;16/10/2020;139,9;160,9;0;279,8
1599;MACACAO;MAC VICENCIA (MAR);VERAO 20/21;16/10/2020;119,9;137,9;0;239,8
1600;VESTIDO;VE VICENTA (ISA);VERAO 20/21;19/10/2020;127,9;183,9;0;319,9
1600;VESTIDO;VE VICENTA (ISA);VERAO 20/21;19/10/2020;127,9;183,9;0;399,75
1601;VESTIDO;VE VICTORIA (JHO);VERAO 20/21;20/10/2020;139,9;160,9;0;279,8
1602;VESTIDO;VE VIDA (HG);VERAO 20/21;22/10/2020;139,9;160,9;0;279,8
1603;VESTIDO;VE VILAR (MAR);VERAO 20/21;29/10/2020;139,9;160,9;0;279,8
1604;VESTIDO;VE VILMA (HG);VERAO 20/21;22/10/2020;119,9;137,9;0;299,9
1605;VESTIDO;VE VINICIA (JU);VERAO 20/21;10/11/2020;139,9;160,9;0;279,8
1606;VESTIDO;VE VIOLANTE (HA);VERAO 20/21;30/10/2020;149,9;172,9;0;299,8
1607;VESTIDO;VE VIOLETA (EUL);VERAO 20/21;11/11/2020;139,9;160,9;0;278,9
1608;VESTIDO;VE VIOLINDA (HG);VERAO 20/21;23/11/2020;139,9;160,9;0;259,9
1609;VESTIDO;VE URBALINA (SIM);VERAO 20/21;29/10/2020;129,9;149,9;0;259,8
1610;VESTIDO;VE VIRGINIA (JU);VERAO 20/21;09/11/2020;119,9;137,9;0;299,75
1611;VESTIDO;VE VITALIA (MAR);VERAO 20/21;07/11/2020;109,9;126,9;0;274,9
1611;VESTIDO;VE VITALIA (MAR);VERAO 20/21;07/11/2020;109,9;126,9;0;279,9
1612;VESTIDO;VE VITIZA (HA);VERAO 20/21;06/11/2020;189,9;217,9;0;379,8
1613;VESTIDO;VE VITORIA (JHO);VERAO 20/21;05/11/2020;139,9;160,9;0;349,75
1614;VESTIDO;VE VITORINA (JHO);VERAO 20/21;30/11/2020;139,9;160,9;0;279,8
1615;VESTIDO;VE VIVALDA (TAT);VERAO 20/21;06/11/2020;159,9;183,9;0;319,8
1615;VESTIDO;VE VIVALDA (TAT);VERAO 20/21;09/11/2020;159,9;183,9;0;319,8
1616;BLUSA;BL VIVIANA (TAT);VERAO 20/21;01/12/2020;69,9;80,9;0;139,9
1617;MACACAO;MAC VANESSA (TAT);VERAO 20/21;06/11/2020;119,9;137,9;0;239,8
1618;VESTIDO;VE VIVIANE (SIM);VERAO 20/21;01/12/2020;129,9;149,9;0;259,9
1619;VESTIDO;VE VIVILDE (MAR);VERAO 20/21;14/11/2020;139,9;160,9;0;279,9
1620;VESTIDO;VE VIVIANA (JHO);VERAO 20/21;07/12/2020;149,9;172,9;0;299,8
1621;VESTIDO;VE XENIA (SIM);VERAO 20/21;18/11/2020;159,9;183,9;0;319,8
1622;VESTIDO;VE XICA (JHO);VERAO 20/21;19/11/2020;149,9;172,9;0;299,8
1623;VESTIDO;VE XIMENA (JN);VERAO 20/21;30/11/2020;149,9;172,9;0;299,9
1624;VESTIDO;VE YARA (JHO);VERAO 20/21;23/11/2020;149,9;172,9;0;299,9
1625;VESTIDO;VE YASMIN (MAR);VERAO 20/21;24/11/2020;139,9;160,9;0;349,75
1626;VESTIDO;VE ZAHRA (JN);VERAO 20/21;26/11/2020;139,9;160,9;0;279,9
1627;VESTIDO;VE ZAIRA (MAR);VERAO 20/21;27/11/2020;159,9;183,9;0;319,8
1628;VESTIDO;VE ZAMY (TAT);VERAO 20/21;17/12/2020;149,9;172,9;0;299,9
1629;VESTIDO;VE ZEFERINA (HG);VERAO 20/21;05/12/2020;149,9;172,9;0;299,9
1630;VESTIDO;VE ZELIA (MAR);VERAO 20/21;07/12/2020;139,9;160,9;0;279,8
1631;VESTIDO;VE ZELINDA (HG);VERAO 20/21;19/12/2020;139,9;160,9;0;279,9
1632;VESTIDO;VE ZENAIDE(SIM);VERAO 20/21;14/12/2020;159,9;183,9;0;319,8
1633;VESTIDO;VE ZENIA;VERAO 20/21;16/12/2020;129,9;149,9;0;259,9
1634;VESTIDO;VE ZILA (MAR);VERAO 20/21;21/12/2020;139,9;160,9;0;349,9
1635;CASACO;CAS ZILDA (JN);INVERNO 2021;12/01/2021;129,9;148,9;0;324,9
1636;BLUSA;BL. ZELIA;VERAO 20/21;11/12/2020;69,9;80,9;0;139,9
1637;CALÇA;CAL ZARINA (SIM);VERAO 20/21;19/12/2020;109,9;125,9;0;219,9
1638;VESTIDO;VE ZENIA (SIM);VERAO 20/21;06/01/2021;139,9;160,9;0;279,9
1639;VESTIDO;VE ZITA (MAR);VERAO 20/21;15/01/2021;129,9;149,9;0;324,9
1640;VESTIDO;VE ZIZA (JU);VERAO 20/21;05/02/2021;129,9;149,9;0;324,9
1641;VESTIDO;VE ZOA (SIM);INVERNO 2021;21/01/2021;139,9;159,9;0;324,9
1642;VESTIDO;VE ZOLA (MAR);VERAO 20/21;20/01/2021;159,9;183,9;0;399,9
1643;BLUSA;BL ZORA (HA);VERAO 20/21;27/01/2021;69,9;80,9;0;174,9
1644;BLUSA;BL ZORAIDE (TAT);VERAO 20/21;29/01/2021;74,9;86,9;0;187,9
1645;VESTIDO;VE ZULAIA (HG);VERAO 20/21;15/02/2021;149,9;172,9;0;374,9
1646;BLUSA;BL ZULEICA (TAT);VERAO 20/21;04/02/2021;69,9;80,9;0;174,9
1647;VESTIDO;VE ZULEIMA (SIM);INVERNO 2021;05/02/2021;139,9;160,9;0;349,75
1648;BLUSA;BL ABIGAIL (MAR);INVERNO 2021;04/02/2021;69,9;80,9;0;174,9
1649;VESTIDO;VE ABILIA ( SIM);VERAO 20/21;17/02/2021;129,9;149,9;0;324,9
1650;VESTIDO;VE ABNA (TA);INVERNO 2021;15/02/2021;169,9;195,9;0;425,9
1651;VESTIDO;VE ACELIA (TA);VERAO 20/21;25/02/2021;139,9;160,9;0;349,9
1654;CONJUNTO;CONJ ADA (MAR);INVERNO 2021;08/03/2021;169,9;195,3;0;424,9
1655;CONJUNTO;CONJ ADELAIDE (MAR);INVERNO 2021;19/02/2021;169,9;195,9;0;424,9
1658;CONJUNTO;CONJ ADILIA (TAT);INVERNO 2021;15/03/2021;159,9;185,9;0;399,9
1660;VESTIDO;VE ADRIANA (MAR);INVERNO 2021;06/03/2021;179,9;206,89;0;449,9
1661;MACACAO;MAC AFONSA (NA);INVERNO 2021;08/03/2021;159,9;183,9;0;399,9
1663;CONJUNTO;CONJ AFRA (NAR);INVERNO 2021;13/03/2021;159,9;183,9;0;399,9
1664;VESTIDO;VE AFRICANA (NAR);INVERNO 2021;24/03/2021;139,9;160,9;0;349,9
1665;CALÇA;CAL AGATA (MAR);INVERNO 2021;24/03/2021;129,9;149,9;0;324,9
1668;CONJUNTO;CONJ AGNES (MAR);INVERNO 2021;25/03/2021;179,9;206,9;0;449,9
1669;BLUSA;BL.AIDE (SIM);INVERNO 2021;07/04/2021;69,9;79,9;0;174,9
1669;BLUSA;BL.AIDE (SIM);INVERNO 2021;07/04/2021;69,9;79,9;0;229,9
1670;VESTIDO;VE ATRIZA (JN);INVERNO 2021;31/03/2021;139,9;160,9;0;349,9
1673;CONJUNTO;CONJ ALANA (MAR);INVERNO 2021;05/04/2021;169,9;195,9;0;425,9
1674;VESTIDO;VE ALBA (JU);INVERNO 2021;06/04/2021;159,9;183,9;0;349,9
1675;VESTIDO;BL ALBERTA (NAR);INVERNO 2021;30/03/2021;74,9;86,9;0;187,9
1676;VESTIDO;VE ALBERTINA (NAR);INVERNO 2021;07/04/2021;129,9;149,9;0;324,9
1677;CALÇA;CAL ALCINA (SIM);INVERNO 2021;09/04/2021;99,9;114,9;0;249,9
1678;BLUSA;BL ALCIONE (TAT);INVERNO 2021;13/04/2021;84,9;97,9;0;212,9
1679;MACACAO;MAC ALDA (MAR);INVERNO 2021;12/04/2021;129,9;149,9;0;324,9
1680;CAMISA;CAM ALDARA (SIM);INVERNO 2021;17/04/2021;144,9;166,9;0;361,9
1682;BLUSA;BL ALDENORA (MAR);INVERNO 2021;16/04/2021;69,9;79,9;0;174,9
1;JEANS;CAL JEANS;BAZAR;27/03/2006;29,9;15;0;0
1000;VESTIDO;VE. LEANDRA;VERAO 2018;10/01/2018;109,9;125,9;189,9;76,9
1001;VESTIDO;VE LEONOR;INVERNO 2018;05/01/2018;149,9;171,9;258,9;104,9
1002;VESTIDO;VE LEENA;INVERNO 2018;17/01/2018;119,9;136,9;205,9;83,9
1003;VESTIDO;VE LELIA;INVERNO 2018;19/01/2018;149,9;171,9;258,9;104,9
1004;VESTIDO;VE LELIA;INVERNO 2018;12/01/2018;179,9;206,9;309,9;125,9
1005;MACACAO;MAC LELIA;INVERNO 2018;12/01/2018;139,9;159,9;239,9;0
1006;CALCA;CAL LENIA;INVERNO 2018;12/01/2018;99,9;114,9;172,9;69,9
1007;CALCA;CAL LENIRA;INVERNO 2018;01/02/2018;89,9;103,9;155,9;62,9
1008;VESTIDO;VE LEOCADIA;INVERNO 2018;12/01/2018;109,9;125,9;189,9;76,9
1009;BLUSA;BL LEOLINA;INVERNO 2018;18/01/2018;64,9;74,9;111,9;0
1010;BLUSA;BL LEOMINA;INVERNO 2018;11/01/2018;64,9;74,9;111,9;0
1011;BLUSA;BL LEONARDA;INVERNO 2018;17/01/2018;64,9;74,9;111,9;0
1012;VESTIDO;VE LEONARDINA;INVERNO 2018;23/01/2018;119,9;137,9;206,9;83,9
1013;VESTIDO;VE LEONETE;INVERNO 2018;27/01/2018;139,9;159,9;241,9;97,9
1014;CALCA;CAL LEONIA;INVERNO 2018;02/02/2018;89,9;102,9;153,9;71,9
1015;CALCA;CAL LEONIDA;INVERNO 2018;22/02/2006;99,9;114,9;171,9;0
1016;VESTIDO;VE LEONILDA;INVERNO 2018;02/02/2018;109,9;125,9;171,9;0
1017;CALCA;CAL LEONILDA;INVERNO 2018;08/02/2018;89,9;102,9;154,9;62,9
1018;VESTIDO;VE LEONILDE;INVERNO 2018;09/02/2018;119,9;137,9;206,9;0
1019;SAIA;SA LEONILIA;INVERNO 2018;08/02/2018;109,9;125,9;188,9;76,9
1020;MACACAO;MAC LEONISA;INVERNO 2018;09/02/2018;149,9;172,9;258,9;104,9
1021;MACACAO;MAC LEONOR;INVERNO 2018;12/03/2018;149,9;171,9;258,9;104,9
1022;BLUSA;BL LEONORA;INVERNO 2018;15/02/2018;64,9;74,9;111,9;0
1023;CALCA;CAL LEONTINA;INVERNO 2018;21/02/2018;99,9;114,9;172,9;69,9
1024;MACACAO;MAC LEOPOLDINA;INVERNO 2018;15/02/2018;139,9;159,9;239,9;0
1025;CALCA;CAL LETA;INVERNO 2018;09/03/2018;89,9;103,9;154,9;62,9
1026;VESTIDO;VE LETICIA;INVERNO 2018;09/03/2018;159,9;183,9;274,9;111,9
1027;MACACAO;MAC LIA;INVERNO 2018;17/04/2018;149,9;171,9;258,9;104,9
1028;CALCA;CAL LIANA;INVERNO 2018;23/02/2018;89,9;103,9;154,9;62,9
1029;CALCA;CAL LIANE;INVERNO 2018;28/03/2018;99,9;114,9;171,9;79,9
1030;SAIA;SA LIANOR;INVERNO 2018;28/02/2018;64,9;74,9;111,9;44,9
1032;CALCA;CAL LIBERALINA;INVERNO 2018;02/03/2018;99,9;114,9;172,9;69,9
1034;BLUSA;BL LIBERIA;INVERNO 2018;14/02/2018;64,9;74,9;111,9;0
1035;BLUSA;BL LIBERTARIA;INVERNO 2018;23/02/2018;59,9;68,9;103,9;0
1036;VESTIDO;VE LIBIA;INVERNO 2018;23/02/2018;89,9;102,9;154,9;62,9
1037;VESTIDO;VE LICI;INVERNO 2018;23/02/2018;89,9;102,9;154,9;62,9
1038;CONJUNTO;CONJ LICIA;INVERNO 2018;23/02/2018;159,9;183,9;274,9;111,9
1039;BLUSA;BL LICINIA;INVERNO 2018;02/03/2018;64,9;74,9;111,9;0
1040;VESTIDO;VE LIDIA;INVERNO 2018;02/03/2018;109,9;125,9;189,9;76,9
1041;CALCA;CAL LIDIANA;INVERNO 2018;27/04/2018;89,9;103,9;154,9;71,9
1042;VESTIDO;VE LIDUINA;INVERNO 2018;23/04/2018;109,9;125,9;188,9;76,9
1043;VESTIDO;VE LIETE;INVERNO 2018;15/03/2018;149,9;171,9;259,9;104,9
1044;VESTIDO;VE. LIGIA;INVERNO 2018;14/03/2018;109,9;125,9;189,9;0
1045;BLUSA;BL LILA;INVERNO 2018;09/03/2018;64,9;74,9;111,9;0
1046;BLUSA;BL LILIA;INVERNO 2018;16/03/2018;64,9;74,9;111,9;0
1047;MACACAO;MAC LILIAN;INVERNO 2018;22/03/2018;149,9;171,9;257,9;104,9
1048;BLUSA;BL LILIANA;INVERNO 2018;23/03/2018;69,9;79,9;119,9;48,9
1049;BLUSA;BL LILIANE;INVERNO 2018;22/03/2018;64,9;74,9;111,9;44,9
1050;MACACAO;MAC LILIETE;INVERNO 2018;22/03/2018;149,9;171,9;257,9;104,9
1051;SAIA;SA LINA;INVERNO 2018;19/04/2018;69,9;79,9;119,9;0
1052;BLUSA;BL LINDA;INVERNO 2018;24/03/2018;64,9;74,9;111,9;45,9
1053;VESTIDO;VE LINEIA;INVERNO 2018;14/03/2018;89,9;102,9;154,9;62,9
1054;BLUSA;BL LINETE;INVERNO 2018;27/03/2018;64,9;74,9;111,9;0
1055;BLUSA;BL LIRA;VERAO 2019;24/05/2018;64,9;74,9;111,9;44,9
1056;SAIA;SA LIS;INVERNO 2018;23/03/2018;69,9;79,9;119,9;48,9
1057;VESTIDO;VE LISA;INVERNO 2018;04/04/2018;109,9;125,9;189,9;69,9
1058;SAIA;SA LISANA;INVERNO 2018;17/03/2018;79,9;89,9;137,9;55,9
1059;SAIA;SA LISANDRA;INVERNO 2018;04/04/2018;79,9;91,9;137,9;0
1060;BLUSA;BL LISDALIA;INVERNO 2018;27/03/2018;64,9;74,9;111,9;44,9
1061;VESTIDO;VE LISETE;VERAO 2019;26/04/2018;99,9;114,9;172,9;69,9
1062;BLUSA;BL LISETE;VERAO 2019;03/05/2018;69,9;79,9;120,9;48,9
1063;BLUSA;BL LIVIA;INVERNO 2018;09/04/2018;69,9;79,9;119,9;48,9
1064;VESTIDO;VE LIZ;INVERNO 2018;19/04/2018;109,9;125,9;189,9;76,9
1065;SAIA;SA LIZELIA;INVERNO 2018;06/04/2018;79,9;89,9;137,9;55,9
1066;MACACAO;MAC LIZI;VERAO 2019;30/05/2018;149,9;172,9;258,9;104,9
1067;VESTIDO;VE LIZIE;INVERNO 2018;10/05/2018;109,9;125,9;189,9;76,9
1068;VESTIDO;VE LEOLA;INVERNO 2018;13/04/2018;109,9;125,9;189,9;74,9
1069;BLUSA;BL LOIDE;VERAO 2019;11/05/2018;69,9;79,9;119,9;0
1070;VESTIDO;VE LOLIA;INVERNO 2018;23/04/2018;109,9;125,9;189,9;76,9
1071;VESTIDO;VE LOREDANA;INVERNO 2018;10/05/2018;109,9;125,9;189,9;76,9
1072;VESTIDO;VE LORENA;VERAO 2019;20/04/2018;119,9;137,9;205,9;0
1073;SAIA;SA LORENA;INVERNO 2018;13/04/2018;79,9;91,9;137,9;55,9
1074;VESTIDO;VE LORINA;INVERNO 2018;02/05/2018;109,9;125,9;188,9;76,9
1075;VESTIDO;VE LORENE;VERAO 2019;24/04/2018;119,9;137,9;205,9;83,9
1076;SAIA;SA LOTUS;INVERNO 2018;30/04/2018;79,9;91,9;137,9;63,9
1077;VESTIDO;VE LOURENSA;INVERNO 2018;26/04/2018;119,9;137,9;206,9;0
1078;VESTIDO;VE LUA;VERAO 2019;25/04/2018;119,9;137,9;206,9;0
1079;BLUSA;BL LUAMAR;VERAO 2019;04/05/2018;69,9;79,9;119,9;48,9
1080;BLUSA;BL LUANA;INVERNO 2018;17/04/2018;69,9;79,9;119,9;48,9
1082;CALCA;CAL LUCELIA;INVERNO 2018;30/04/2018;89,9;103,9;154,9;62,9
1083;CONJUNTO;CONJ LUCELINDA;VERAO 2019;04/05/2018;169,9;194,9;293,9;118,9
1084;MACACAO;MAC LUCENA;VERAO 2019;12/06/2018;129,9;148,9;214,9;89,9
1085;BLUSA;BL LUCETE;VERAO 2019;25/04/2018;69,9;79,9;120,9;48,9
1086;VESTIDO;VE LUCIA;VERAO 2019;30/05/2018;119,9;137,9;206,9;83,9
1087;VESTIDO;VE LUA;VERAO 2019;05/06/2018;119,9;137,9;205,9;83,9
1088;VESTIDO;VE LUANA;VERAO 2019;22/05/2018;119,9;137,9;206,9;95,9
1089;SAIA;SA LUCENA;VERAO 2019;11/05/2018;79,9;91,9;137,9;55,9
1090;CALCA;CAL LUCIANA;VERAO 2019;25/05/2018;89,9;102,9;154,9;62,9
1091;BLUSA;BL LUCINA;VERAO 2019;15/05/2018;64,9;74,9;112,9;0
1092;CALCA;CAL LUCIOLA;VERAO 2019;11/05/2018;89,9;103,9;155,9;62,9
1093;SAIA;SA LUNA;VERAO 2019;11/05/2018;89,9;103,9;155,9;0
1094;VESTIDO;VE. LUZ;INVERNO 2018;14/05/2018;119,9;137,9;206,9;83,9
1095;VESTIDO;VE LUZIA;VERAO 2019;15/05/2018;129,9;137,9;224,9;0
1096;VESTIDO;VE LUISA;VERAO 2019;07/05/2018;119,9;137,9;206,9;83,9
1097;VESTIDO;VE LIDIA;VERAO 2019;21/05/2018;109,9;125,9;189,9;0
1098;CALCA;CAL LIGIA;VERAO 2019;01/06/2018;89,9;102,9;154,9;62,9
1099;VESTIDO;VE LILIA;VERAO 2019;18/05/2018;119,9;137,9;206,9;83,9
1100;MACACAO;MAC LIVIA;VERAO 2019;21/05/2018;159,9;182,9;274,9;111,9
1101;BERMUDA;BER LOTUS;VERAO 2019;05/06/2018;69,9;79,9;119,9;48,9
1102;VESTIDO;VE LUCIA;VERAO 2019;04/06/2018;119,9;137,9;197,9;83,9
1103;VESTIDO;VE MABEL;VERAO 2019;04/06/2018;119,9;137,9;206,9;83,9
1104;VESTIDO;VE MADALENA;VERAO 2019;15/06/2018;119,9;137,9;206,9;0
1105;VESTIDO;VE MADEL;VERAO 2019;04/06/2018;119,9;137,9;206,9;0
1106;VESTIDO;VE MAFALDA;VERAO 2019;15/06/2018;119,9;137,9;206,9;83,9
1107;VESTIDO;VE MAGALI;VERAO 2019;28/06/2018;119,9;137,9;206,9;83,9
1108;BLUSA;BL MAGDA;VERAO 2019;21/06/2018;64,9;74,9;111,9;45,9
111;CONJUNTO;CONJ MAIDE;VERAO 2019;06/06/2018;149,9;172,9;258,9;0
1111;CONJUNTO;CONJ MAIDE;VERAO 2019;06/06/2018;149,9;172,9;249,9;104,9
1112;VESTIDO;VE MAITE;VERAO 2019;08/06/2018;119,9;137,9;206,9;83,9
1113;BLUSA;BL MANON;VERAO 2019;22/06/2018;59,9;68,9;102,9;41,9
1114;BLUSA;BL MANUELA;VERAO 2019;06/07/2018;64,9;74,9;111,9;44,9
1117;CONJUNTO;CONJ MARCILA;VERAO 2019;08/06/2018;129,9;148,9;223,9;89,9
1118;BLUSA;BL MARCIANA;VERAO 2019;20/08/2018;64,9;74,9;111,9;44,9
1121;CONJUNTO;CONJ MARGARIDA;VERAO 2019;19/07/2018;159,9;184,9;275,9;0
1122;VESTIDO;VE MARIA;VERAO 2019;29/06/2018;109,9;125,9;189,9;76,9
1123;BLUSA;BL MARGARITA;VERAO 2019;22/06/2018;64,9;74,9;111,9;44,9
1124;VESTIDO;VE MARIAN;VERAO 2019;12/07/2018;119,9;137,9;206,9;83,9
1127;CONJUNTO;CONJ MARINA;VERAO 2019;05/07/2018;169,9;195,9;293,9;118,9
1128;BLUSA;BL MARISA;VERAO 2019;06/07/2018;64,9;74,9;111,9;0
1129;VESTIDO;VE MARLENE;VERAO 2019;22/06/2018;139,9;159,9;239,9;97,9
1130;VESTIDO;VE. MARSILIA;VERAO 2018;20/06/2018;119,9;137,9;205,9;83,9
1131;VESTIDO;VE MARTA;VERAO 2019;15/06/2018;119,9;137,9;206,9;83,9
1132;VESTIDO;VE MARTINA;VERAO 2019;21/06/2018;119,9;137,9;206,9;83,9
1134;CONJUNTO;CONJ MAUDE;VERAO 2019;22/06/2018;159,9;183,9;274,9;111,9
1135;CALCA;CAL MAURA;VERAO 2019;15/06/2018;79,9;91,9;137,9;0
1136;CALCA;CAL MEL;VERAO 2019;25/06/2018;79,9;91,9;137,9;0
1137;VESTIDO;VE MELINA;VERAO 2019;04/07/2018;119,9;137,9;206,9;83,9
1140;CONJUNTO;CONJ LUCILIA;VERAO 2019;17/07/2018;149,9;172,9;258,9;104,9
1140B;BLUSA;BL LUCILIA;VERAO 2020;16/08/2019;69,9;74,9;111,9;49,9
1140S;SAIA;SA LUCILIA;VERAO 2020;16/08/2019;79,9;91,9;137,9;55,9
1141;VESTIDO;VE LUCILINA;VERAO 2019;20/07/2018;119,9;137,9;206,9;83,9
1142;VESTIDO;VE LUCINA;VERAO 2019;17/07/2018;119,9;137,9;206,9;83,9
1143;SAIA;SA LUCINDA;VERAO 2019;04/07/2018;79,9;91,9;137,9;55,9
1144;BLUSA;BL LUCIOLA;VERAO 2019;22/06/2018;64,9;74,9;111,9;44,9
1145;VESTIDO;VE LUCRECIA;VERAO 2019;26/07/2018;119,9;137,9;206,9;83,9
1146;VESTIDO;VE LUDIMILA;INVERNO 2018;13/07/2018;119,9;137,9;206,9;83,9
1147;BLUSA;BL LUELA;VERAO 2019;19/07/2018;64,9;74,9;111,9;45,9
1148;VESTIDO;VE LUENA;VERAO 2019;04/07/2018;119,9;137,9;206,9;83,9
1149;VESTIDO;VE LUISA;VERAO 2019;04/07/2018;119,9;137,9;206,9;83,9
1150;VESTIDO;VE LUISETE;VERAO 2019;04/08/2018;119,9;137,9;206,9;83,9
1151;VESTIDO;VE LUMENA;VERAO 2019;12/07/2018;119,9;137,9;206,9;83,9
1152;SAIA;SA LUNA;VERAO 2019;10/07/2018;64,9;74,9;111,9;0
